4640,Sherwood Ridge Public School,95.1
4589,Shoal Bay Public School,93.5
1625,Shoalhaven Heads Public School,93.8
8561,Shoalhaven High School,77.6
3065,Shortland Public School,92.5
4486,Singleton Heights Public School,92.9
8202,Singleton High School,87.8
3070,Singleton Public School,92.5
5675,Sir Eric Woodward Memorial School,
8250,Sir Joseph Banks High School,87.8
4668,Smalls Road Public School,
3073,Smithfield Public School,94.7
4355,Smithfield West Public School,93.2
8542,Smiths Hill High School,96.7
3075,Smithtown Public School,93.8
5674,Snowy Valleys School,
3077,Sofala Public School,93.2
3696,Soldiers Point Public School,93.2
3078,Somersby Public School,93.6
3079,Somerton Public School,91.6
3703,South Coogee Public School,95.5
5771,South Creek School,
8406,South Grafton High School,84.7
2061,South Grafton Public School,89.5
8545,South Sydney High School,86.8
3333,South Wagga Public School,94.7
3083,South West Rocks Public School,93
4428,Southern Cross Public School,91.1
3968,Speers Point Public School,94.3
3084,Spencer Public School,
4657,Spring Farm Public School,92.5
3089,Spring Hill Public School,92.7
3091,Spring Ridge Public School,93.7
3093,Spring Terrace Public School,94.5
4523,Springdale Heights Public School,92.3
8446,Springwood High School,90.9
3095,Springwood Public School,94.5
4481,St Andrews Public School,93.9
8571,St Clair High School,87.2
4531,St Clair Public School,94.5
8136,St George Girls High School,96.6
5527,St George School,
3673,St Georges Basin Public School,92.5
4603,St Helens Park Public School,92.7
8400,St Ives High School,93.9
4293,St Ives North Public School,96.1
4400,St Ives Park Public School,95.7
4331,St Ives Public School,95.8
8531,St Johns Park High School,92.4
3029,St Johns Park Public School,95.8
4205,St Marys North Public School,90.6
3031,St Marys Public School,91.8
8870,St Marys Senior High School,na
4279,St Marys South Public School,91.9
3032,St Peters Public School,95.2
5133,Stanford Merthyr Infants School,94.1
7436,Stanmore Public School,95.6
3103,Stanwell Park Public School,95.5
3109,Stockinbingal Public School,92.4
3110,Stockton Public School,93.7
3112,Stokers Siding Public School,91.7
3119,Stratford Public School,92.3
3122,Stratheden Public School,94.3
8169,Strathfield Girls High School,96.3
3123,Strathfield North Public School,95.4
8252,Strathfield South High School,86.8
3124,Strathfield South Public School,95.8
3125,Stroud Public School,92.3
3126,Stroud Road Public School,95.6
3127,Stuart Town Public School,96.8
3643,Stuarts Point Public School,94
4457,Sturt Public School,94.3
3129,Summer Hill Public School,95.6
4562,Sunshine Bay Public School,91.2
4631,Surveyors Creek Public School,94.7
3659,Sussex Inlet Public School,93.6
3822,Sutherland North Public School,96.1
3136,Sutherland Public School,93.3
3138,Sutton Forest Public School,
3137,Sutton Public School,94.4
8389,Swansea High School,87.1
3141,Swansea Public School,93.6
8137,Sydney Boys High School,96
8138,Sydney Girls High School,96
8484,Sydney Secondary College Balmain Campus,92.1
8539,Sydney Secondary College Blackwattle Bay Campus,na
8507,Sydney Secondary College Leichhardt Campus,92.8
8141,Sydney Technical High School,96.8
4024,Sylvania Heights Public School,95
8463,Sylvania High School,91.2
3143,Sylvania Public School,94.1
3534,Table Top Public School,94.8
3145,Tabulam Public School,91.5
4617,Tacking Point Public School,94.4
3147,Tacoma Public School,94.4
3148,Tahmoor Public School,92.1
4374,Talbingo Public School,91.2
3153,Tallimba Public School,92.8
3154,Tallong Public School,93.3
5459,Tallowood School,
3156,Tambar Springs Public School,sp
8139,Tamworth High School,84.7
3157,Tamworth Public School,94.3
3882,Tamworth South Public School,91.9
3158,Tamworth West Public School,93
5684,Tangara School,
4547,Tanilba Bay Public School,94.1
3159,Tanja Public School,95.2
3162,Tarago Public School,93.2
3163,Taralga Public School,94
3165,Tarcutta Public School,88.4
8140,Taree High School,85.6
3167,Taree Public School,87.3
3909,Taree West Public School,92.5
3168,Taren Point Public School,93.9
3820,Tarrawanna Public School,94.3
4263,Tarro Public School,92.9
3173,Tathra Public School,93.4
5112,Taverners Hill Infants School,95.7
3175,Tea Gardens Public School,92
2177,Telarah Public School,89.9
3176,Telegraph Point Public School,92.9
4103,Telopea Public School,89.7
8168,Temora High School,90.5
3178,Temora Public School,93.5
4209,Temora West Public School,92.6
8506,Tempe High School,94.5
3948,Tempe Public School,94.4
3180,Tenambit Public School,91.9
8358,Tenterfield High School,84.9
3183,Teralba Public School,95.7
3185,Terara Public School,94.6
3189,Terranora Public School,94.6
3190,Terrey Hills Public School,95.3
8533,Terrigal High School,89.5
3191,Terrigal Public School,93.8
4578,Teven-Tintenbar Public School,94.4
4573,Tharawal Public School,95.1
3195,Tharbogang Public School,94.9
5579,The Beach School,
5758,The Bidgee School,
1548,The Channon Public School,94.4
5634,The Crescent School,
1849,The Entrance Public School,91
8372,The Forest High School,91.8
4518,The Grange Public School,91.5
8314,The Henry Lawson High School,92.4
5688,The Hills School,
8412,The Hills Sports High School,86.8
8852,The Jannali High School,92.3
2246,The Junction Public School,93.5
2510,The Meadows Public School,91.4
2793,The Oaks Public School,94.3
2890,The Pocket Public School,90.2
8911,The Ponds High School,93.8
5765,The Ponds School,
2968,The Risk Public School,94.4
8520,"The Rivers Secondary College, Kadina High Campus",85.1
8124,"The Rivers Secondary College, Lismore High Campus",82.6
8214,"The Rivers Secondary College, Richmond River High Campus",87.1
2976,The Rock Central School,91.9
3182,The Sir Henry Parkes Memorial Public School,90.3
3200,Thirlmere Public School,91.9
3201,Thirroul Public School,94.9
4539,Thomas Acres Public School,92.6
8589,Thomas Reddall High School,84.2
4276,Thornleigh West Public School,96.8
3204,Thornton Public School,93
3208,Thurgoona Public School,94
3211,Tibooburra Outback Public School,88.3
3213,Tighes Hill Public School,95.3
1016,Timbumburi Public School,95.1
3218,Tingha Public School,88.9
3219,Tinonee Public School,94.5
3221,Tintinhull Public School,92.7
3222,Tirranna Public School,93.5
5770,Tirriwirri School,
3225,Tocumwal Public School,92.2
8502,Tomaree High School,87.1
2723,Tomaree Public School,93.2
3226,Tomerong Public School,93.5
3235,Tooleybuc Central School,93.4
3239,Toomelah Public School,90.4
4366,Toongabbie East Public School,91.2
3240,Toongabbie Public School,95.4
4364,Toongabbie West Public School,94.1
3242,Tooraweenah Public School,92.9
8527,Toormina High School,88.1
4506,Toormina Public School,92.2
8909,Toronto High School,85.4
3247,Toronto Public School,93.5
3249,Tottenham Central School,91.8
3250,Toukley Public School,91.7
3252,Towamba Public School,93.1
4151,Tower Street Public School,94.3
3866,Towradgi Public School,95.6
3254,Trangie Central School,88.5
3255,Tregeagle Public School,94
4402,Tregear Public School,88.7
3259,Trundle Central School,92.7
3260,Trunkey Public School,90.1
4164,Truscott Street Public School,95.6
3263,Tucabia Public School,92.9
8563,Tuggerah Lakes Secondary College Berkeley Vale Campus,89.6
8465,Tuggerah Lakes Secondary College The Entrance Campus,na
8274,Tuggerah Lakes Secondary College Tumbi Umbi Campus,85.1
3269,Tuggerah Public School,94.1
4097,Tuggerawong Public School,92.6
3270,Tullamore Central School,92.4
3272,Tullibigeal Central School,90.5
4649,Tullimbar Public School,92.6
4225,Tulloona Public School,sp
8450,Tumbarumba High School,89
3275,Tumbarumba Public School,92.1
3277,Tumbulgum Public School,96.2
8343,Tumut High School,88.4
3278,Tumut Public School,93.9
4533,Tuncurry Public School,91.7
3283,Tuntable Creek Public School,94.9
8435,Turramurra High School,94.8
3288,Turramurra North Public School,95.4
3855,Turramurra Public School,96.1
4144,Turvey Park Public School,94.4
3290,Tweed Heads Public School,92.4
4111,Tweed Heads South Public School,90.9
8370,Tweed River High School,87.4
3293,Tyalgum Public School,94.2
4503,Tyalla Public School,92.4
3298,Uki Public School,92.7
3300,Ulan Public School,94.9
8495,Ulladulla High School,88.4
3302,Ulladulla Public School,94
3303,Ulmarra Public School,94.1
3304,Ulong Public School,91.4
3305,Ultimo Public School,93.6
3995,Umina Beach Public School,93.2
3308,Unanderra Public School,93.2
3310,Undercliffe Public School,94.3
3311,Ungarie Central School,92
3760,Upper Coopers Creek Public School,90.6
2372,Upper Lansdowne Public School,94.3
3864,Uralla Central School,92
3314,Urana Public School,91.6
1499,Uranquinty Public School,97.2
3316,Urbenville Public School,90.6
3318,Urunga Public School,94.5
3321,Vacy Public School,94.1
4185,Valentine Public School,95.7
4508,Valley View Public School,93.8
4248,Vardys Road Public School,94.4
3325,Vaucluse Public School,94.3
5583,Verona School,
4655,Victoria Avenue Public School,93
3977,Villawood East Public School,92.2
4065,Villawood North Public School,94.5
8593,Vincentia High School,84.9
4592,Vincentia Public School,93.3
3329,Vineyard Public School,91.8
8278,Wadalba Community School,88.3
8470,Wade High School,89.1
8142,Wagga Wagga High School,90.5
3330,Wagga Wagga Public School,96.5
3833,Wahroonga Public School,95.9
5631,Wairoa School,
3334,Waitara Public School,94.8
5582,Wakefield School,
4368,Wakehurst Public School,95.7
3336,Wakool Burraboi Public School,95.1
3338,Walbundrie Public School,95.9
3340,Walcha Central School,91.9
8475,Walgett Community College - High School,60.9
3342,Walgett Community College - Primary School,87.5
3343,Walhallow Public School,87.8
3352,Walla Walla Public School,92.7
3345,Wallabadah Public School,93.9
3346,Wallacia Public School,92.8
3353,Wallendbeen Public School,95.3
3354,Wallerawang Public School,93.8
3357,Wallsend Public School,91.4
3851,Wallsend South Public School,95
4310,Walters Road Public School,93.4
4522,Wamberal Public School,93.9
3364,Wamoon Public School,93.2
3365,Wanaaring Public School,86.9
5568,Wangee Park School,
3373,Wangi Wangi Public School,94.2
3960,Waniora Public School,94.5
3377,Waratah Public School,92.2
3932,Waratah West Public School,89.6
3378,Wardell Public School,94.2
8519,Warialda High School,84
3382,Warialda Public School,91.7
8418,Warilla High School,90.9
4333,Warilla North Public School,90.1
4005,Warilla Public School,91.9
8440,Warners Bay High School,91.9
3384,Warners Bay Public School,94.3
4117,Warnervale Public School,93.5
3744,Warragamba Public School,93.4
3390,Warrawee Public School,96.1
8480,Warrawong High School,84.7
3104,Warrawong Public School,91
3392,Warren Central School,86.8
4195,Warrimoo Public School,95.6
3678,Warwick Farm Public School,92.8
3396,Waterfall Public School,95.6
4059,Wattawa Heights Public School,93
3402,Wattle Flat Public School,94.1
3871,Wattle Grove Public School,95.1
8173,Wauchope High School,88.1
3404,Wauchope Public School,93
3953,Waverley Public School,94.4
3412,Wee Jasper Public School,96.8
8270,Wee Waa High School,87.2
3416,Wee Waa Public School,89.8
3415,Weethalle Public School,91.1
4305,Weilmoringle Public School,87.9
8197,Wellington High School,80.6
3420,Wellington Public School,89.7
3422,Wentworth Falls Public School,92.2
4662,Wentworth Point Public School,
3421,Wentworth Public School,92.6
3423,Wentworthville Public School,94.4
4541,Werrington County Public School,93.8
4473,Werrington Public School,91.1
3425,Werris Creek Public School,90
2858,West Pennant Hills Public School,95.4
4283,West Pymble Public School,95.6
3023,West Ryde Public School,95.9
8411,West Wallsend High School,86.5
3358,West Wallsend Public School,91.9
8392,West Wyalong High School,88.6
3519,West Wyalong Public School,93.5
3428,Westdale Public School,92.6
8384,Westfields Sports High School,92.3
5238,Westlawn Public School,94.1
3883,Westmead Public School,95.7
3431,Weston Public School,90
4411,Westport Public School,93
5653,Wewak Street School,
4378,Whalan Public School,89.5
4249,Wheeler Heights Public School,95.3
2980,Whian Whian Public School,94.2
3435,White Cliffs Public School,97.2
8390,Whitebridge High School,91.9
3438,Whitton-Murrami Public School,95.2
3439,Wiangaree Public School,91.3
4474,Widemere Public School,95.6
4433,Wideview Public School,96.9
3441,Wilberforce Public School,94.6
3442,Wilcannia Central School,66.2
8888,Wiley Park Girls High School,87.7
4553,Wiley Park Public School,92.5
4543,Wilkins Public School,95.4
5550,Willans Hill School,
3445,Willawarrin Public School,89.3
4602,William Bayldon Public School,91.1
4576,William Dean Public School,92.9
5614,William Rose School,
4563,William Stimson Public School,93.7
4470,Willmot Public School,88.6
8159,Willoughby Girls High School,95.8
3449,Willoughby Public School,96.4
3451,Willow Tree Public School,94.8
8491,Willyama High School,87.1
5689,Wilson Park School,
3454,Wilsons Creek Public School,88.1
4650,Wilton Public School,94.4
3893,Windale Public School,88.3
1992,Windang Public School,93
3457,Windellama Public School,95.3
3458,Windeyer Public School,
8396,Windsor High School,85.6
4614,Windsor Park Public School,93.9
3459,Windsor Public School,94
4066,Windsor South Public School,90.5
3461,Wingello Public School,90.7
4575,Wingham Brush Public School,93.4
8391,Wingham High School,88.2
7314,Wingham Public School,94
8573,Winmalee High School,92.1
4436,Winmalee Public School,94
4471,Winston Heights Public School,94.8
4417,Winston Hills Public School,95.5
3762,Wiripaang Public School,88.3
4564,Wirreanda Public School,94.6
3470,Wisemans Ferry Public School,93.7
3473,Wollar Public School,94.2
3474,Wollombi Public School,
4438,Wollondilly Public School,94.3
3475,Wollongbar Public School,93.9
8143,Wollongong High School of the Performing Arts,91
3954,Wollongong Public School,94.6
3477,Wollongong West Public School,93.2
8596,Wollumbin High School,91.4
3479,Wolumla Public School,92.8
3482,Wombat Public School,94
3487,Wongarbon Public School,94.7
5609,Woniora Road School,
5764,Woodberry Learning Centre,
4459,Woodberry Public School,88.4
3490,Woodburn Public School,93.2
3491,Woodenbong Central School,86.6
2345,Woodford Dale Public School,
4492,Woodland Road Public School,93.5
1857,Woodport Public School,95.2
3499,Woodstock Public School,94.4
3501,Woolbrook Public School,93.8
8548,Woolgoolga High School,89.1
3503,Woolgoolga Public School,92.6
2841,Wooli Public School,89.2
7442,Woollahra Public School,93.9
3506,Woolomin Public School,93.5
8433,Woolooware High School,92.6
3957,Woolooware Public School,94.7
4637,Woongarrah Public School,94
4296,Woonona East Public School,93.5
8410,Woonona High School,91.8
3510,Woonona Public School,95.1
3735,Woronora River Public School,94.5
7445,Woy Woy Public School,91.4
4329,Woy Woy South Public School,91.7
3518,Wyalong Public School,90.9
3521,Wyangala Dam Public School,91.6
3522,Wyee Public School,93.2
8277,Wyndham College,na
3525,Wyndham Public School,91.2
4397,Wyoming Public School,93.7
3528,Wyong Creek Public School,90.4
4532,Wyong Grove Public School,
8166,Wyong High School,89.8
3527,Wyong Public School,93.2
3529,Wyrallah Public School,95.3
3856,Wyrallah Road Public School,92.9
4556,Wytaliba Public School,92.6
3869,Yagoona Public School,93.1
3533,Yamba Public School,93.4
8144,Yanco Agricultural High School,96.4
3536,Yanco Public School,94.7
5766,Yandelora School,
3537,Yanderra Public School,95.6
4298,Yarrawarrah Public School,95.6
3547,Yarrowitch Public School,88.4
8334,Yass High School,89.4
3549,Yass Public School,93.6
4157,Yates Avenue Public School,92.3
5769,Yawarra Community School,
3554,Yenda Public School,94.5
3986,Yennora Public School,93.8
5120,Yeo Park Infants School,96
3555,Yeoval Central School,90.7
3556,Yerong Creek Public School,95
3559,Yetman Public School,96.3
3561,Yoogali Public School,94.3
4482,York Public School,94.5
8155,Young High School,85.9
4131,Young North Public School,93.3
3563,Young Public School,94.4
4124,Yowie Bay Public School,95.9
5460,Yudi Gunyi School,
3566,Zig Zag Public School,93.5
,NSW government,92.4
